Nr;Event;0-CMM;0-Homogeneity;0-Completeness;0-V-Measure;0-Purity;0-numCluster;0-numClasses;0-time per object;0-;0-Ram-Hours;0-Time;0-Memory;0-SSQ;0-SilhCoeff;1-CMM;1-Homogeneity;1-Completeness;1-V-Measure;1-Purity;1-numCluster;1-numClasses;1-time per object;1-;1-Ram-Hours;1-Time;1-Memory;1-SSQ;1-SilhCoeff;
16;;0.39964484345650675;0.10647430033786642;0.07490231172483741;0.08794045873823832;0.9088235294117648;39.0;2.0;;;;;;107.87053917221199;0.6471309206834053;0.39964484345650675;0.10647430033786642;0.07490231172483741;0.08794045873823832;0.9088235294117648;39.0;2.0;;;;;;107.87053917221199;0.6471309206834053;
17;;0.37842307820556753;-1.0;0.5880690907412736;-1.0;0.9057971014492755;25.0;2.0;;;;;;121.33069471846893;0.5372968191039003;0.37842307820556753;-1.0;0.5880690907412736;-1.0;0.9057971014492755;25.0;2.0;;;;;;121.33069471846893;0.5372968191039003;
18;;0.38314745142530837;-1.0;0.7432041717765283;-1.0;0.9166666666666666;14.0;2.0;;;;;;463.7539200913523;0.6536794432816518;0.38314745142530837;-1.0;0.7432041717765283;-1.0;0.9166666666666666;14.0;2.0;;;;;;463.7539200913523;0.6536794432816518;
19;;0.38422489201436594;-1.0;0.9059283548284546;-1.0;1.0;10.0;2.0;;;;;;607.6960866182541;0.7756423278217097;0.38422489201436594;-1.0;0.9059283548284546;-1.0;1.0;10.0;2.0;;;;;;607.6960866182541;0.7756423278217097;
20;;0.3701661863694664;-1.0;0.9235158170797841;-1.0;1.0;9.0;2.0;;;;;;2205.0014455704945;0.790103323624214;0.3701661863694664;-1.0;0.9235158170797841;-1.0;1.0;9.0;2.0;;;;;;2205.0014455704945;0.790103323624214;
21;;0.36968815694768786;-1.0;0.8351241324076244;-1.0;0.9285714285714286;8.0;2.0;;;;;;516.6817712501706;0.733132016960814;0.36968815694768786;-1.0;0.8351241324076244;-1.0;0.9285714285714286;8.0;2.0;;;;;;516.6817712501706;0.733132016960814;
22;;0.37251740580424186;-1.0;0.9033946999429395;-1.0;1.0;5.0;2.0;;;;;;570.4528554274999;0.9843481259609507;0.37251740580424186;-1.0;0.9033946999429395;-1.0;1.0;5.0;2.0;;;;;;570.4528554274999;0.9843481259609507;
23;;0.378109586935678;-1.0;0.7439203553886193;-1.0;0.8461538461538461;16.0;2.0;;;;;;275.04213784475616;0.6025674968928538;0.378109586935678;-1.0;0.7439203553886193;-1.0;0.8461538461538461;16.0;2.0;;;;;;275.04213784475616;0.6025674968928538;
24;;0.3825268145197258;-1.0;0.6860728305550746;-1.0;0.96875;20.0;2.0;;;;;;339.6930774024432;0.6837134057814704;0.3825268145197258;-1.0;0.6860728305550746;-1.0;0.96875;20.0;2.0;;;;;;339.6930774024432;0.6837134057814704;
25;;0.40112141916926014;-1.0;0.48906803568518786;-1.0;0.9629629629629629;32.0;2.0;;;;;;306.26526734373033;0.6130303055676933;0.40112141916926014;-1.0;0.48906803568518786;-1.0;0.9629629629629629;32.0;2.0;;;;;;306.26526734373033;0.6130303055676933;
26;;0.4147465432686377;-1.0;0.6739987975018821;-1.0;0.9479166666666666;28.0;2.0;;;;;;181.0448864735987;0.6079060426738762;0.4147465432686377;-1.0;0.6739987975018821;-1.0;0.9479166666666666;28.0;2.0;;;;;;181.0448864735987;0.6079060426738762;
27;;0.36912962053846265;-1.0;0.839507005737153;-1.0;1.0;21.0;2.0;;;;;;451.1854175482294;0.7037332456636024;0.36912962053846265;-1.0;0.839507005737153;-1.0;1.0;21.0;2.0;;;;;;451.1854175482294;0.7037332456636024;
28;;0.3724975049862408;-1.0;0.6997836578048304;-1.0;0.9333333333333333;15.0;2.0;;;;;;456.22212178397837;0.720009030382868;0.3724975049862408;-1.0;0.6997836578048304;-1.0;0.9333333333333333;15.0;2.0;;;;;;456.22212178397837;0.720009030382868;
29;;0.3778128711154395;-1.0;0.6641115799490889;-1.0;0.9722222222222222;19.0;2.0;;;;;;500.3578601150249;0.658074989221751;0.3778128711154395;-1.0;0.6641115799490889;-1.0;0.9722222222222222;19.0;2.0;;;;;;500.3578601150249;0.658074989221751;
30;;0.39043476792386866;-1.0;0.693464045394542;-1.0;0.9375;16.0;2.0;;;;;;529.0527308157752;0.6685845157867106;0.39043476792386866;-1.0;0.693464045394542;-1.0;0.9375;16.0;2.0;;;;;;529.0527308157752;0.6685845157867106;
31;;0.397543642411585;-1.0;0.7461306413939017;-1.0;0.9230769230769231;18.0;2.0;;;;;;361.76987485947893;0.6712564408735407;0.397543642411585;-1.0;0.7461306413939017;-1.0;0.9230769230769231;18.0;2.0;;;;;;361.76987485947893;0.6712564408735407;
32;;0.41176818848281516;-1.0;0.7087649461923861;-1.0;0.96875;24.0;2.0;;;;;;588.7299806633089;0.642165583343018;0.41176818848281516;-1.0;0.7087649461923861;-1.0;0.96875;24.0;2.0;;;;;;588.7299806633089;0.642165583343018;
33;;0.3872981435903188;-1.0;0.6646742373186622;-1.0;0.9705882352941176;28.0;2.0;;;;;;395.7273826192852;0.7157739285873955;0.3872981435903188;-1.0;0.6646742373186622;-1.0;0.9705882352941176;28.0;2.0;;;;;;395.7273826192852;0.7157739285873955;
34;;0.37610362568931577;-1.0;0.5679075784440389;-1.0;0.9621212121212122;28.0;2.0;;;;;;267.5898642419619;0.6743244910560572;0.37610362568931577;-1.0;0.5679075784440389;-1.0;0.9621212121212122;28.0;2.0;;;;;;267.5898642419619;0.6743244910560572;
35;;0.3748635221063197;-1.0;0.8018398552555035;-1.0;0.9444444444444444;9.0;2.0;;;;;;689.0502765256382;0.7187267668247693;0.3748635221063197;-1.0;0.8018398552555035;-1.0;0.9444444444444444;9.0;2.0;;;;;;689.0502765256382;0.7187267668247693;
36;;0.3857449201149751;-1.0;0.6969493384783289;-1.0;0.9777777777777777;16.0;2.0;;;;;;413.6799382949633;0.6561299958756163;0.3857449201149751;-1.0;0.6969493384783289;-1.0;0.9777777777777777;16.0;2.0;;;;;;413.6799382949633;0.6561299958756163;
37;;0.40014365260858387;-1.0;0.6684768675537431;-1.0;0.9375;22.0;2.0;;;;;;507.54053710993827;0.6163545514247868;0.40014365260858387;-1.0;0.6684768675537431;-1.0;0.9375;22.0;2.0;;;;;;507.54053710993827;0.6163545514247868;
38;;0.3806602793512155;-1.0;0.9043213208882943;-1.0;1.0;21.0;2.0;;;;;;350.2961259269389;0.6012384676081494;0.3806602793512155;-1.0;0.9043213208882943;-1.0;1.0;21.0;2.0;;;;;;350.2961259269389;0.6012384676081494;
39;;0.37474781542783475;-1.0;0.8883708197750119;-1.0;1.0;9.0;2.0;;;;;;1129.5977347391374;0.8525777972186022;0.37474781542783475;-1.0;0.8883708197750119;-1.0;1.0;9.0;2.0;;;;;;1129.5977347391374;0.8525777972186022;
40;;0.3723322745346137;-1.0;0.7733681706259543;-1.0;1.0;14.0;2.0;;;;;;440.6230455083489;0.7048994694476985;0.3723322745346137;-1.0;0.7733681706259543;-1.0;1.0;14.0;2.0;;;;;;440.6230455083489;0.7048994694476985;
41;;0.37723336683365905;-1.0;0.7351920780898265;-1.0;1.0;15.0;2.0;;;;;;900.5746968998276;0.6013503915835994;0.37723336683365905;-1.0;0.7351920780898265;-1.0;1.0;15.0;2.0;;;;;;900.5746968998276;0.6013503915835994;
42;;0.3852568219826453;-1.0;0.6951440722837225;-1.0;0.9375;20.0;2.0;;;;;;434.85174311136007;0.6742308844199595;0.3852568219826453;-1.0;0.6951440722837225;-1.0;0.9375;20.0;2.0;;;;;;434.85174311136007;0.6742308844199595;
43;;0.385494521362692;-1.0;0.7230458291452835;-1.0;1.0;19.0;2.0;;;;;;2319.9448264546536;0.6206491102158018;0.385494521362692;-1.0;0.7230458291452835;-1.0;1.0;19.0;2.0;;;;;;2319.9448264546536;0.6206491102158018;
44;;0.39416351590323406;-1.0;0.7585958321423215;-1.0;0.9166666666666666;23.0;2.0;;;;;;428.76037287805434;0.668155337933273;0.39416351590323406;-1.0;0.7585958321423215;-1.0;0.9166666666666666;23.0;2.0;;;;;;428.76037287805434;0.668155337933273;
